MJD,MAG,MAGERR,FLT,Vega
49078.5,11.21,0.1,V,1.0
49078.66,11.22,0.1,V,1.0
49078.9,11.3,0.1,V,1.0
49079.08,11.36,0.1,V,1.0
49079.2,11.38,0.1,V,1.0
49079.49,11.5,0.1,V,1.0
49079.51,11.48,0.1,V,1.0
49079.99,11.6,0.1,V,1.0
49079.99,11.62,0.1,V,1.0
49080.16,11.64,0.1,V,1.0
49080.16,11.65,0.1,V,1.0
49080.2,11.67,0.1,V,1.0
49080.2,11.68,0.1,V,1.0
49080.53,11.76,0.1,V,1.0
49080.56,11.76,0.1,V,1.0
49080.9,11.79,0.1,V,1.0
49081.09,11.81,0.1,V,1.0
49081.09,11.86,0.1,V,1.0
49081.95,11.9,0.1,V,1.0
49082.08,11.91,0.1,V,1.0
49082.08,11.92,0.1,V,1.0
49082.17,11.87,0.1,V,1.0
49082.19,11.9,0.1,V,1.0
49082.24,11.9,0.1,V,1.0
49082.27,11.91,0.1,V,1.0
49082.31,11.9,0.1,V,1.0
49082.33,11.88,0.1,V,1.0
49082.34,11.88,0.1,V,1.0
49082.35,11.86,0.1,V,1.0
49082.49,11.88,0.1,V,1.0
49082.54,11.85,0.1,V,1.0
49082.61,11.89,0.1,V,1.0
49082.66,11.98,0.1,V,1.0
49082.91,11.84,0.1,V,1.0
49082.91,11.86,0.1,V,1.0
49082.97,11.88,0.1,V,1.0
49083.0,11.84,0.1,V,1.0
49083.02,11.86,0.1,V,1.0
49083.1,11.84,0.1,V,1.0
49083.1,11.85,0.1,V,1.0
49083.1,11.86,0.1,V,1.0
49083.2,11.83,0.1,V,1.0
49083.2,11.84,0.1,V,1.0
49083.49,11.84,0.1,V,1.0
49083.59,11.78,0.1,V,1.0
49083.68,11.79,0.1,V,1.0
49083.76,11.85,0.1,V,1.0
49083.99,11.8,0.1,V,1.0
49084.07,11.74,0.1,V,1.0
49084.1,11.75,0.1,V,1.0
49084.22,11.73,0.1,V,1.0
49084.22,11.75,0.1,V,1.0
49084.3,11.72,0.1,V,1.0
49084.5,11.7,0.1,V,1.0
49084.61,11.69,0.1,V,1.0
49084.67,11.65,0.1,V,1.0
49085.0,11.63,0.1,V,1.0
49085.02,11.64,0.1,V,1.0
49085.08,11.63,0.1,V,1.0
49085.08,11.64,0.1,V,1.0
49085.1,11.63,0.1,V,1.0
49085.1,11.64,0.1,V,1.0
49085.19,11.62,0.1,V,1.0
49085.22,11.64,0.1,V,1.0
49085.24,11.63,0.1,V,1.0
49085.24,11.66,0.1,V,1.0
49085.32,11.61,0.1,V,1.0
49085.58,11.68,0.1,V,1.0
49085.62,11.56,0.1,V,1.0
49085.98,11.5,0.1,V,1.0
49085.98,11.52,0.1,V,1.0
49086.1,11.49,0.1,V,1.0
49086.54,11.46,0.1,V,1.0
49086.66,11.52,0.1,V,1.0
49087.07,11.39,0.1,V,1.0
49087.16,11.36,0.1,V,1.0
49087.16,11.39,0.1,V,1.0
49087.18,11.37,0.1,V,1.0
49087.23,11.31,0.1,V,1.0
49087.23,11.37,0.1,V,1.0
49087.4,11.25,0.1,V,1.0
49087.47,11.33,0.1,V,1.0
49087.53,11.31,0.1,V,1.0
49087.61,11.46,0.1,V,1.0
49087.76,11.12,0.1,V,1.0
49087.89,11.28,0.1,V,1.0
49087.89,11.29,0.1,V,1.0
49087.9,11.31,0.1,V,1.0
49087.9,11.31,0.1,V,1.0
49087.9,11.39,0.1,V,1.0
49087.9,11.39,0.1,V,1.0
49087.93,11.29,0.1,V,1.0
49087.93,11.31,0.1,V,1.0
49088.01,11.28,0.1,V,1.0
49088.06,11.32,0.1,V,1.0
49088.21,11.23,0.1,V,1.0
49088.21,11.27,0.1,V,1.0
49088.27,11.25,0.1,V,1.0
49088.66,11.3,0.1,V,1.0
49088.76,11.22,0.1,V,1.0
49088.93,11.17,0.1,V,1.0
49088.93,11.18,0.1,V,1.0
49089.2,11.14,0.1,V,1.0
49089.48,11.11,0.1,V,1.0
49089.56,11.24,0.1,V,1.0
49089.64,11.12,0.1,V,1.0
49089.87,11.1,0.1,V,1.0
49090.0,11.08,0.1,V,1.0
49090.0,11.09,0.1,V,1.0
49090.2,11.03,0.1,V,1.0
49090.2,11.05,0.1,V,1.0
49090.3,11.04,0.1,V,1.0
49090.58,11.17,0.1,V,1.0
49090.88,11.01,0.1,V,1.0
49091.04,11.0,0.1,V,1.0
49091.12,11.0,0.1,V,1.0
49091.17,10.98,0.1,V,1.0
49091.2,10.96,0.1,V,1.0
49091.2,10.97,0.1,V,1.0
49091.3,10.98,0.1,V,1.0
49091.55,10.97,0.1,V,1.0
49091.63,11.03,0.1,V,1.0
49091.88,10.94,0.1,V,1.0
49091.88,10.95,0.1,V,1.0
49091.98,10.93,0.1,V,1.0
49091.98,10.94,0.1,V,1.0
49092.15,10.91,0.1,V,1.0
49092.46,10.93,0.1,V,1.0
49092.88,10.85,0.1,V,1.0
49092.88,10.85,0.1,V,1.0
49092.88,10.86,0.1,V,1.0
49092.88,10.86,0.1,V,1.0
49092.88,10.89,0.1,V,1.0
49092.88,10.9,0.1,V,1.0
49093.05,10.9,0.1,V,1.0
49093.19,10.89,0.1,V,1.0
49093.2,10.83,0.1,V,1.0
49093.2,10.89,0.1,V,1.0
49093.3,10.89,0.1,V,1.0
49093.48,10.88,0.1,V,1.0
49093.6,10.88,0.1,V,1.0
49093.86,10.85,0.1,V,1.0
49093.89,10.86,0.1,V,1.0
49093.89,10.87,0.1,V,1.0
49093.91,10.87,0.1,V,1.0
49093.97,10.85,0.1,V,1.0
49093.97,10.85,0.1,V,1.0
49094.0,10.85,0.1,V,1.0
49094.0,10.86,0.1,V,1.0
49094.19,10.84,0.1,V,1.0
49094.2,10.82,0.1,V,1.0
49094.2,10.89,0.1,V,1.0
49094.47,10.86,0.1,V,1.0
49094.61,11.0,0.1,V,1.0
49094.93,10.9,0.1,V,1.0
49095.0,10.75,0.1,V,1.0
49095.07,10.84,0.1,V,1.0
49095.15,10.84,0.1,V,1.0
49095.2,10.85,0.1,V,1.0
49095.24,10.81,0.1,V,1.0
49095.3,10.85,0.1,V,1.0
49095.48,10.86,0.1,V,1.0
49095.64,10.97,0.1,V,1.0
49095.9,10.91,0.1,V,1.0
49095.9,10.91,0.1,V,1.0
49096.0,10.75,0.1,V,1.0
49096.04,10.86,0.1,V,1.0
49096.1,10.87,0.1,V,1.0
49096.15,10.84,0.1,V,1.0
49096.15,10.86,0.1,V,1.0
49096.2,10.82,0.1,V,1.0
49096.2,10.83,0.1,V,1.0
49096.45,10.87,0.1,V,1.0
49096.63,10.85,0.1,V,1.0
49096.84,10.72,0.1,V,1.0
49096.87,10.87,0.1,V,1.0
49096.87,10.87,0.1,V,1.0
49096.87,10.88,0.1,V,1.0
49096.87,10.88,0.1,V,1.0
49096.9,10.85,0.1,V,1.0
49096.9,10.85,0.1,V,1.0
49097.1,10.88,0.1,V,1.0
49097.15,10.86,0.1,V,1.0
49097.2,10.9,0.1,V,1.0
49097.3,10.86,0.1,V,1.0
49097.44,10.91,0.1,V,1.0
49097.61,11.04,0.1,V,1.0
49098.08,10.94,0.1,V,1.0
49098.1,10.92,0.1,V,1.0
49098.13,10.93,0.1,V,1.0
49098.28,10.91,0.1,V,1.0
49098.83,10.98,0.1,V,1.0
49098.83,10.98,0.1,V,1.0
49098.83,11.01,0.1,V,1.0
49098.83,11.01,0.1,V,1.0
49098.96,10.99,0.1,V,1.0
49098.96,11.0,0.1,V,1.0
49099.15,11.0,0.1,V,1.0
49099.2,10.99,0.1,V,1.0
49099.2,11.0,0.1,V,1.0
49099.79,11.06,0.1,V,1.0
49099.83,11.05,0.1,V,1.0
49099.83,11.05,0.1,V,1.0
49099.83,11.07,0.1,V,1.0
49099.83,11.07,0.1,V,1.0
49099.87,10.63,0.1,V,1.0
49100.2,11.09,0.1,V,1.0
49100.25,11.12,0.1,V,1.0
49100.3,11.1,0.1,V,1.0
49100.51,11.27,0.1,V,1.0
49100.79,11.08,0.1,V,1.0
49100.91,11.16,0.1,V,1.0
49100.91,11.18,0.1,V,1.0
49100.96,11.16,0.1,V,1.0
49100.96,11.16,0.1,V,1.0
49100.96,11.17,0.1,V,1.0
49100.96,11.17,0.1,V,1.0
49101.03,11.16,0.1,V,1.0
49101.09,11.19,0.1,V,1.0
49101.1,11.2,0.1,V,1.0
49101.12,11.19,0.1,V,1.0
49101.15,11.18,0.1,V,1.0
49101.2,11.19,0.1,V,1.0
49101.79,11.04,0.1,V,1.0
49101.89,11.24,0.1,V,1.0
49102.17,11.31,0.1,V,1.0
49102.2,11.28,0.1,V,1.0
49102.62,11.27,0.1,V,1.0
49102.72,11.4,0.1,V,1.0
49102.84,11.32,0.1,V,1.0
49102.91,11.33,0.1,V,1.0
49102.91,11.35,0.1,V,1.0
49102.91,11.36,0.1,V,1.0
49103.1,11.36,0.1,V,1.0
49103.25,11.39,0.1,V,1.0
49103.58,11.55,0.1,V,1.0
49103.74,11.46,0.1,V,1.0
49103.81,11.43,0.1,V,1.0
49103.81,11.43,0.1,V,1.0
49104.2,11.47,0.1,V,1.0
49104.3,11.47,0.1,V,1.0
49104.61,11.64,0.1,V,1.0
49104.83,11.51,0.1,V,1.0
49104.83,11.51,0.1,V,1.0
49104.91,11.51,0.1,V,1.0
49104.91,11.52,0.1,V,1.0
49105.07,11.53,0.1,V,1.0
49105.1,11.58,0.1,V,1.0
49105.15,11.53,0.1,V,1.0
49105.2,11.53,0.1,V,1.0
49105.2,11.59,0.1,V,1.0
49105.3,11.55,0.1,V,1.0
49105.87,11.61,0.1,V,1.0
49105.87,11.63,0.1,V,1.0
49106.2,11.62,0.1,V,1.0
49106.3,11.63,0.1,V,1.0
49106.9,11.68,0.1,V,1.0
49107.3,11.68,0.1,V,1.0
49107.49,11.69,0.1,V,1.0
49107.88,11.72,0.1,V,1.0
49107.88,11.74,0.1,V,1.0
49108.2,11.73,0.1,V,1.0
49108.2,11.74,0.1,V,1.0
49109.2,11.8,0.1,V,1.0
49109.2,11.83,0.1,V,1.0
49110.2,11.83,0.1,V,1.0
49110.2,11.89,0.1,V,1.0
49111.3,11.92,0.1,V,1.0
49111.66,12.04,0.1,V,1.0
49112.2,11.96,0.1,V,1.0
49112.61,12.05,0.1,V,1.0
49112.89,12.0,0.1,V,1.0
49112.89,12.01,0.1,V,1.0
49113.75,12.1,0.1,V,1.0
49114.2,12.02,0.1,V,1.0
49114.7,12.07,0.1,V,1.0
49115.2,12.09,0.1,V,1.0
49116.2,12.12,0.1,V,1.0
49116.3,12.1,0.1,V,1.0
49117.3,12.14,0.1,V,1.0
49118.2,12.2,0.1,V,1.0
49118.69,12.21,0.1,V,1.0
49119.47,12.25,0.1,V,1.0
49121.3,12.25,0.1,V,1.0
49121.3,12.27,0.1,V,1.0
49121.62,12.37,0.1,V,1.0
49121.9,12.26,0.1,V,1.0
49122.3,12.26,0.1,V,1.0
49122.3,12.29,0.1,V,1.0
49122.65,12.35,0.1,V,1.0
49122.9,12.31,0.1,V,1.0
49122.9,12.32,0.1,V,1.0
49123.2,12.31,0.1,V,1.0
49123.3,12.28,0.1,V,1.0
49123.49,12.38,0.1,V,1.0
49123.88,12.32,0.1,V,1.0
49123.88,12.33,0.1,V,1.0
49124.3,12.3,0.1,V,1.0
49125.99,12.38,0.1,V,1.0
49126.2,12.37,0.1,V,1.0
49126.3,12.36,0.1,V,1.0
49128.3,12.4,0.1,V,1.0
49129.3,12.44,0.1,V,1.0
49129.3,12.45,0.1,V,1.0
49129.88,12.45,0.1,V,1.0
49129.88,12.46,0.1,V,1.0
49130.3,12.43,0.1,V,1.0
49130.3,12.45,0.1,V,1.0
49131.91,12.48,0.1,V,1.0
49131.91,12.49,0.1,V,1.0
49132.88,12.49,0.1,V,1.0
49132.88,12.51,0.1,V,1.0
49135.2,12.56,0.1,V,1.0
49136.3,12.54,0.1,V,1.0
49141.3,12.61,0.1,V,1.0
49141.3,12.65,0.1,V,1.0
49146.2,12.73,0.1,V,1.0
49147.2,12.75,0.1,V,1.0
49147.3,12.76,0.1,V,1.0
49149.3,12.75,0.1,V,1.0
49150.2,12.8,0.1,V,1.0
49151.2,12.81,0.1,V,1.0
49152.3,12.83,0.1,V,1.0
49154.3,12.86,0.1,V,1.0
49156.3,12.9,0.1,V,1.0
49156.88,12.95,0.1,V,1.0
49156.88,12.95,0.1,V,1.0
49157.3,12.91,0.1,V,1.0
49157.9,12.96,0.1,V,1.0
49158.3,12.93,0.1,V,1.0
49158.94,12.98,0.1,V,1.0
49159.2,12.95,0.1,V,1.0
49159.92,12.99,0.1,V,1.0
49160.3,12.95,0.1,V,1.0
49161.2,12.98,0.1,V,1.0
49161.92,13.03,0.1,V,1.0
49162.2,13.02,0.1,V,1.0
49163.2,13.02,0.1,V,1.0
49164.2,13.03,0.1,V,1.0
49165.2,13.04,0.1,V,1.0
49165.2,13.09,0.1,V,1.0
49166.2,13.06,0.1,V,1.0
49167.2,13.09,0.1,V,1.0
49167.2,13.1,0.1,V,1.0
49168.2,13.11,0.1,V,1.0
49169.2,13.14,0.1,V,1.0
49169.2,13.15,0.1,V,1.0
49170.2,13.14,0.1,V,1.0
49171.2,13.13,0.1,V,1.0
49171.2,13.17,0.1,V,1.0
49172.2,13.17,0.1,V,1.0
49173.2,13.21,0.1,V,1.0
49173.2,13.26,0.1,V,1.0
49174.2,13.22,0.1,V,1.0
49179.2,13.3,0.1,V,1.0
49179.2,13.33,0.1,V,1.0
49180.2,13.26,0.1,V,1.0
49180.2,13.37,0.1,V,1.0
49181.2,13.36,0.1,V,1.0
49182.2,13.39,0.1,V,1.0
49182.2,13.4,0.1,V,1.0
49183.2,13.4,0.1,V,1.0
49183.94,13.44,0.1,V,1.0
49184.2,13.41,0.1,V,1.0
49184.2,13.44,0.1,V,1.0
49185.2,13.43,0.1,V,1.0
49186.2,13.44,0.1,V,1.0
49187.2,13.5,0.1,V,1.0
49188.2,13.52,0.1,V,1.0
49191.86,13.62,0.1,V,1.0
49198.93,13.76,0.1,V,1.0
49213.08,14.08,0.1,V,1.0
49234.41,14.32,0.1,V,1.0
49234.44,14.49,0.1,V,1.0
49235.45,14.26,0.1,V,1.0
49235.49,14.22,0.1,V,1.0
49235.54,14.02,0.1,V,1.0
49235.58,14.13,0.1,V,1.0
49236.35,14.73,0.1,V,1.0
49236.38,14.29,0.1,V,1.0
49245.88,14.69,0.1,V,1.0
49250.88,14.65,0.1,V,1.0
49259.4,15.0,0.1,V,1.0
49268.02,15.33,0.1,V,1.0
49275.08,15.18,0.1,V,1.0
49275.08,15.18,0.1,V,1.0
49275.08,15.19,0.1,V,1.0
49275.08,15.19,0.1,V,1.0
49297.95,15.61,0.1,V,1.0
49299.94,15.36,0.1,V,1.0
49299.94,15.36,0.1,V,1.0
49309.97,15.45,0.1,V,1.0
49309.97,15.45,0.1,V,1.0
49310.4,15.96,0.1,V,1.0
49314.4,15.99,0.1,V,1.0
49314.6,15.99,0.1,V,1.0
49317.3,16.05,0.1,V,1.0
49322.3,16.16,0.1,V,1.0
49323.2,16.05,0.1,V,1.0
49324.3,16.11,0.1,V,1.0
49326.3,16.19,0.1,V,1.0
49328.4,16.25,0.1,V,1.0
49333.1,16.01,0.1,V,1.0
49333.1,16.01,0.1,V,1.0
49341.4,16.42,0.1,V,1.0
49344.4,16.49,0.1,V,1.0
49349.04,16.65,0.1,V,1.0
49350.2,16.45,0.1,V,1.0
49358.3,16.69,0.1,V,1.0
49358.31,16.51,0.1,V,1.0
49359.5,16.71,0.1,V,1.0
49362.2,16.78,0.1,V,1.0
49363.2,16.81,0.1,V,1.0
49367.96,16.62,0.1,V,1.0
49367.96,16.62,0.1,V,1.0
49367.96,16.69,0.1,V,1.0
49367.96,16.69,0.1,V,1.0
49368.3,16.85,0.1,V,1.0
49380.4,17.04,0.1,V,1.0
49381.3,17.02,0.1,V,1.0
49382.3,17.13,0.1,V,1.0
49385.04,16.95,0.1,V,1.0
49393.89,17.02,0.1,V,1.0
49393.89,17.02,0.1,V,1.0
49393.89,17.05,0.1,V,1.0
49393.89,17.05,0.1,V,1.0
49395.4,17.26,0.1,V,1.0
49398.3,17.2,0.1,V,1.0
49405.3,17.38,0.1,V,1.0
49406.94,17.27,0.1,V,1.0
49407.2,17.37,0.1,V,1.0
49408.3,17.24,0.1,V,1.0
49413.2,17.42,0.1,V,1.0
49420.2,17.33,0.1,V,1.0
49422.0,17.41,0.1,V,1.0
49422.4,17.52,0.1,V,1.0
49423.0,17.38,0.1,V,1.0
49423.0,17.41,0.1,V,1.0
49424.0,17.38,0.1,V,1.0
49424.3,17.69,0.1,V,1.0
49428.03,17.49,0.1,V,1.0
49437.2,17.84,0.1,V,1.0
49439.3,17.72,0.1,V,1.0
49461.92,18.01,0.1,V,1.0
49498.91,18.18,0.1,V,1.0
49513.95,18.27,0.1,V,1.0
49716.3,18.55,0.1,V,1.0
49737.14,18.73,0.1,V,1.0
49831.95,18.61,0.1,V,1.0
49076.2,10.65,0.1,R,1.0
49076.89,10.6,0.1,R,1.0
49077.06,10.64,0.1,R,1.0
49077.1,10.64,0.1,R,1.0
49077.16,10.7,0.1,R,1.0
49077.2,10.7,0.1,R,1.0
49077.2,10.73,0.1,R,1.0
49077.98,10.82,0.1,R,1.0
49077.98,10.83,0.1,R,1.0
49078.5,10.98,0.1,R,1.0
49078.9,11.05,0.1,R,1.0
49079.08,11.06,0.1,R,1.0
49079.2,11.2,0.1,R,1.0
49079.51,11.21,0.1,R,1.0
49079.99,11.3,0.1,R,1.0
49079.99,11.32,0.1,R,1.0
49080.16,11.26,0.1,R,1.0
49080.16,11.3,0.1,R,1.0
49080.2,11.36,0.1,R,1.0
49080.2,11.44,0.1,R,1.0
49080.53,11.42,0.1,R,1.0
49080.9,11.41,0.1,R,1.0
49080.9,11.43,0.1,R,1.0
49081.09,11.47,0.1,R,1.0
49081.09,11.5,0.1,R,1.0
49081.95,11.5,0.1,R,1.0
49081.95,11.52,0.1,R,1.0
49082.08,11.5,0.1,R,1.0
49082.08,11.51,0.1,R,1.0
49082.17,11.53,0.1,R,1.0
49082.19,11.53,0.1,R,1.0
49082.24,11.51,0.1,R,1.0
49082.27,11.55,0.1,R,1.0
49082.31,11.55,0.1,R,1.0
49082.33,11.53,0.1,R,1.0
49082.34,11.53,0.1,R,1.0
49082.35,11.51,0.1,R,1.0
49082.54,11.48,0.1,R,1.0
49082.91,11.45,0.1,R,1.0
49082.91,11.47,0.1,R,1.0
49082.97,11.44,0.1,R,1.0
49082.97,11.45,0.1,R,1.0
49083.0,11.48,0.1,R,1.0
49083.02,11.5,0.1,R,1.0
49083.1,11.45,0.1,R,1.0
49083.1,11.47,0.1,R,1.0
49083.1,11.48,0.1,R,1.0
49083.2,11.45,0.1,R,1.0
49083.2,11.48,0.1,R,1.0
49083.59,11.37,0.1,R,1.0
49083.99,11.38,0.1,R,1.0
49084.07,11.36,0.1,R,1.0
49084.1,11.36,0.1,R,1.0
49084.1,11.4,0.1,R,1.0
49084.22,11.37,0.1,R,1.0
49084.22,11.41,0.1,R,1.0
49084.3,11.38,0.1,R,1.0
49084.67,11.23,0.1,R,1.0
49085.0,11.31,0.1,R,1.0
49085.02,11.24,0.1,R,1.0
49085.02,11.25,0.1,R,1.0
49085.08,11.25,0.1,R,1.0
49085.08,11.26,0.1,R,1.0
49085.08,11.29,0.1,R,1.0
49085.1,11.24,0.1,R,1.0
49085.1,11.25,0.1,R,1.0
49085.19,11.25,0.1,R,1.0
49085.22,11.3,0.1,R,1.0
49085.24,11.26,0.1,R,1.0
49085.24,11.31,0.1,R,1.0
49085.32,11.24,0.1,R,1.0
49085.62,11.19,0.1,R,1.0
49085.98,11.11,0.1,R,1.0
49085.98,11.13,0.1,R,1.0
49086.1,11.14,0.1,R,1.0
49087.07,11.01,0.1,R,1.0
49087.07,11.04,0.1,R,1.0
49087.16,11.01,0.1,R,1.0
49087.16,11.02,0.1,R,1.0
49087.18,11.02,0.1,R,1.0
49087.23,11.02,0.1,R,1.0
49087.23,11.04,0.1,R,1.0
49087.4,11.02,0.1,R,1.0
49087.53,10.98,0.1,R,1.0
49087.89,10.83,0.1,R,1.0
49087.89,10.85,0.1,R,1.0
49087.9,10.89,0.1,R,1.0
49087.9,10.89,0.1,R,1.0
49087.9,10.94,0.1,R,1.0
49087.9,10.94,0.1,R,1.0
49087.93,10.83,0.1,R,1.0
49087.93,10.86,0.1,R,1.0
49088.01,10.85,0.1,R,1.0
49088.01,10.86,0.1,R,1.0
49088.06,10.85,0.1,R,1.0
49088.21,10.9,0.1,R,1.0
49088.21,10.94,0.1,R,1.0
49088.27,10.88,0.1,R,1.0
49089.2,10.83,0.1,R,1.0
49089.64,10.77,0.1,R,1.0
49090.2,10.73,0.1,R,1.0
49090.2,10.75,0.1,R,1.0
49090.3,10.74,0.1,R,1.0
49091.12,10.65,0.1,R,1.0
49091.17,10.66,0.1,R,1.0
49091.2,10.64,0.1,R,1.0
49091.2,10.68,0.1,R,1.0
49091.3,10.66,0.1,R,1.0
49091.55,10.63,0.1,R,1.0
49092.15,10.6,0.1,R,1.0
49092.46,10.58,0.1,R,1.0
49092.88,10.45,0.1,R,1.0
49092.88,10.45,0.1,R,1.0
49092.88,10.47,0.1,R,1.0
49092.88,10.47,0.1,R,1.0
49093.19,10.53,0.1,R,1.0
49093.2,10.52,0.1,R,1.0
49093.2,10.59,0.1,R,1.0
49093.3,10.58,0.1,R,1.0
49093.48,10.54,0.1,R,1.0
49094.2,10.5,0.1,R,1.0
49094.2,10.55,0.1,R,1.0
49094.47,10.52,0.1,R,1.0
49095.07,10.5,0.1,R,1.0
49095.15,10.48,0.1,R,1.0
49095.2,10.52,0.1,R,1.0
49095.24,10.49,0.1,R,1.0
49095.3,10.56,0.1,R,1.0
49095.48,10.51,0.1,R,1.0
49095.9,10.32,0.1,R,1.0
49095.9,10.32,0.1,R,1.0
49095.9,10.4,0.1,R,1.0
49095.9,10.4,0.1,R,1.0
49096.04,10.51,0.1,R,1.0
49096.1,10.44,0.1,R,1.0
49096.1,10.53,0.1,R,1.0
49096.15,10.49,0.1,R,1.0
49096.15,10.5,0.1,R,1.0
49096.2,10.45,0.1,R,1.0
49096.2,10.5,0.1,R,1.0
49096.2,10.51,0.1,R,1.0
49096.45,10.51,0.1,R,1.0
49096.87,10.37,0.1,R,1.0
49096.87,10.37,0.1,R,1.0
49096.87,10.38,0.1,R,1.0
49096.87,10.38,0.1,R,1.0
49097.1,10.51,0.1,R,1.0
49097.15,10.5,0.1,R,1.0
49097.2,10.56,0.1,R,1.0
49097.3,10.57,0.1,R,1.0
49097.44,10.51,0.1,R,1.0
49098.08,10.58,0.1,R,1.0
49098.1,10.54,0.1,R,1.0
49098.13,10.58,0.1,R,1.0
